id,brd,src,chnl,tact_id,cpgn_id,cpgn,act_nm,act_dt,ta,indc,trans_id,cntt_id,cntt_nm,subj_ln,url,devc_nm,aset_id,suggestion_id,email,act_cnt,src_chnl_nm,src_act_nm,src_devc_nm,src_brd_nm,npi,sub_chnl,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10
3268,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,25/11/24,ONCOLOGY,DLBCL,,,ViEXEmesZjjLiaIbwVVoWNNZmtmSfSNmtvbDuibEAPGamcfyscvCDqxhofYisVxMEOoNDIVvQLcEzVXwOJDIjiKqglMcNCPwAquhrZHESTMIfCyraSvUEPSU,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3269,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,25/11/24,ONCOLOGY,DLBCL,,,SoswDvWwehVMWKkdRufIoZNjiMRzeDyyqwNxGIjFOSienNDtEAxFTGdPBGTnOxyAJVioiAJRSfbZMKuqpyKHaSDNSIkYwdNYogBOkqOtuhtojBLYZuQFaWeg,,,MOBILE,YES-00770,44203,ebarker@example.net,1,Display,Impression,Mobile,Yescarta,1085741552,,,,,,,,,,,
3270,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,25/11/24,ONCOLOGY,DLBCL,,,AhIRrLziYIcqlWWmWnpSjpNtgJUirGSiNgyDVlqmtLcaJjUxegiGISWIKEwQCRCVcJYLoHCGbVecdCJHhigeiLQEzDrtYzCnqKUwaDnhEEwkMwJqtYhUbgfsmY,,,MOBILE,YES-00770,44203,jramsey@example.org,1,Display,Impression,Mobile,Yescarta,1085741552,,,,,,,,,,,
3271,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,25/11/24,ONCOLOGY,DLBCL,,,AhIRrLziYIcqlWWmWnpSjpNtgJUirGSiNgyDVlqmtLcaJjUxegiGISWIKEwQCRCVcJYLoHCGbVecdCJHhigeiLQEzDrtYzCnqKUwaDnhEEwkMwJqtYhUbgfsmY,,,MOBILE,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Mobile,Yescarta,1085741552,,,,,,,,,,,
3272,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,25/11/24,ONCOLOGY,DLBCL,,,AhIRrLziYIcqlWWmWnpSjpNtgJUirGSiNgyDVlqmtLcaJjUxegiGISWIKEwQCRCVcJYLoHCGbVecdCJHhigeiLQEzDrtYzCnqKUwaDnhEEwkMwJqtYhUbgfsmY,,,MOBILE,YES-00770,44203,ebarker@example.net,1,Display,Impression,Mobile,Yescarta,1085741552,,,,,,,,,,,
3273,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,27/11/24,ONCOLOGY,DLBCL,,,EToVMNWWQHhXgODCdwcbVhHERiWvgNxjyafsfcrmwKhNAsFetbxzfpHdkgzVmTyRFoAjRWmicoNntxcTnPShscIcGTbLjjSMaiqekkYyTERKmvRYpXJZWRGZXwkAi,,,MOBILE,YES-00770,44203,ebarker@example.net,1,Display,Impression,Mobile,Yescarta,1085741552,,,,,,,,,,,
3274,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,27/11/24,ONCOLOGY,DLBCL,,,EToVMNWWQHhXgODCdwcbVhHERiWvgNxjyafsfcrmwKhNAsFetbxzfpHdkgzVmTyRFoAjRWmicoNntxcTnPShscIcGTbLjjSMaiqekkYyTERKmvRYpXJZWRGZXwkAi,,,MOBILE,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Mobile,Yescarta,1085741552,,,,,,,,,,,
3275,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,27/11/24,ONCOLOGY,DLBCL,,,EToVMNWWQHhXgODCdwcbVhHERiWvgNxjyafsfcrmwKhNAsFetbxzfpHdkgzVmTyRFoAjRWmicoNntxcTnPShscIcGTbLjjSMaiqekkYyTERKmvRYpXJZWRGZXwkAi,,,MOBILE,YES-00770,44203,jramsey@example.org,1,Display,Impression,Mobile,Yescarta,1085741552,,,,,,,,,,,
3276,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,EKkfDbTCrhzqXGNFCuOImBURnoAlDjGfziOzvKGXRmiFTgnATRaReQRZauKyihxcHYSqtfDeZEnAdTGMURnGBmitDbBCSnQtkMchvNqmLKbqyfydxvanCLPcxyD,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3277,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,sXHRcaTGFkKxwPXacSOzkqpoOHaBKIxmxqQyAbyrAeohDolxvOBVbLjrOiuNirQxWyniledCyDGLwZCMRutOCzVtLwdyyVlxZUiivXkFhRczkDCfnVj,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3278,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,AhIRrLziYIcqlWWmWnpSjpNtgJUirGSiNgyDVlqmtLcaJjUxegiGISWIKEwQCRCVcJYLoHCGbVecdCJHhigeiLQEzDrtYzCnqKUwaDnhEEwkMwJqtYhUbgfsmY,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3279,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,eIhxvPUMjAotPIasslzJuSdivUVnYJMcgRFqSycAPOzkpWFpFsaxitDVWBMTxqpBJXVFsTCmHjbZQzlpbpyIdFccAfvRpDfHUqfRrGYoNiOymfLldScqmtPHXfbB,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3280,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,OElvlOpKzxGyHgrSNFKbqhNGobEXLTuzJtdgLXUFkraylHsZokWDodvsogTaNFMenVlHZPhOQpxsxtYSVEBcnKRNvGwjhRKSRmpmfdmAkuNRByzBOeY,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3281,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,AhIRrLziYIcqlWWmWnpSjpNtgJUirGSiNgyDVlqmtLcaJjUxegiGISWIKEwQCRCVcJYLoHCGbVecdCJHhigeiLQEzDrtYzCnqKUwaDnhEEwkMwJqtYhUbgfsmY,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3282,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,EKkfDbTCrhzqXGNFCuOImBURnoAlDjGfziOzvKGXRmiFTgnATRaReQRZauKyihxcHYSqtfDeZEnAdTGMURnGBmitDbBCSnQtkMchvNqmLKbqyfydxvanCLPcxyD,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3283,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,sXHRcaTGFkKxwPXacSOzkqpoOHaBKIxmxqQyAbyrAeohDolxvOBVbLjrOiuNirQxWyniledCyDGLwZCMRutOCzVtLwdyyVlxZUiivXkFhRczkDCfnVj,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3284,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,AhIRrLziYIcqlWWmWnpSjpNtgJUirGSiNgyDVlqmtLcaJjUxegiGISWIKEwQCRCVcJYLoHCGbVecdCJHhigeiLQEzDrtYzCnqKUwaDnhEEwkMwJqtYhUbgfsmY,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3285,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,eIhxvPUMjAotPIasslzJuSdivUVnYJMcgRFqSycAPOzkpWFpFsaxitDVWBMTxqpBJXVFsTCmHjbZQzlpbpyIdFccAfvRpDfHUqfRrGYoNiOymfLldScqmtPHXfbB,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3286,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,OElvlOpKzxGyHgrSNFKbqhNGobEXLTuzJtdgLXUFkraylHsZokWDodvsogTaNFMenVlHZPhOQpxsxtYSVEBcnKRNvGwjhRKSRmpmfdmAkuNRByzBOeY,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3287,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,cdwKnlWFGfEILKnmqnYiETTtsSFOsyOJCqSMZFlcZMLbEeWHIoxzpXdHHsogCRuiWzUnKBwOfCfoLxrxRWdKvylpktfdSKjZvzIsjchKtefFjZgAIXP,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3288,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,EKkfDbTCrhzqXGNFCuOImBURnoAlDjGfziOzvKGXRmiFTgnATRaReQRZauKyihxcHYSqtfDeZEnAdTGMURnGBmitDbBCSnQtkMchvNqmLKbqyfydxvanCLPcxyD,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3289,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,OElvlOpKzxGyHgrSNFKbqhNGobEXLTuzJtdgLXUFkraylHsZokWDodvsogTaNFMenVlHZPhOQpxsxtYSVEBcnKRNvGwjhRKSRmpmfdmAkuNRByzBOeY,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3290,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,cdwKnlWFGfEILKnmqnYiETTtsSFOsyOJCqSMZFlcZMLbEeWHIoxzpXdHHsogCRuiWzUnKBwOfCfoLxrxRWdKvylpktfdSKjZvzIsjchKtefFjZgAIXP,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3291,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,eIhxvPUMjAotPIasslzJuSdivUVnYJMcgRFqSycAPOzkpWFpFsaxitDVWBMTxqpBJXVFsTCmHjbZQzlpbpyIdFccAfvRpDfHUqfRrGYoNiOymfLldScqmtPHXfbB,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3292,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,sXHRcaTGFkKxwPXacSOzkqpoOHaBKIxmxqQyAbyrAeohDolxvOBVbLjrOiuNirQxWyniledCyDGLwZCMRutOCzVtLwdyyVlxZUiivXkFhRczkDCfnVj,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3293,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,cdwKnlWFGfEILKnmqnYiETTtsSFOsyOJCqSMZFlcZMLbEeWHIoxzpXdHHsogCRuiWzUnKBwOfCfoLxrxRWdKvylpktfdSKjZvzIsjchKtefFjZgAIXP,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3294,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,SoswDvWwehVMWKkdRufIoZNjiMRzeDyyqwNxGIjFOSienNDtEAxFTGdPBGTnOxyAJVioiAJRSfbZMKuqpyKHaSDNSIkYwdNYogBOkqOtuhtojBLYZuQFaWeg,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3295,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,EToVMNWWQHhXgODCdwcbVhHERiWvgNxjyafsfcrmwKhNAsFetbxzfpHdkgzVmTyRFoAjRWmicoNntxcTnPShscIcGTbLjjSMaiqekkYyTERKmvRYpXJZWRGZXwkAi,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3296,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,SoswDvWwehVMWKkdRufIoZNjiMRzeDyyqwNxGIjFOSienNDtEAxFTGdPBGTnOxyAJVioiAJRSfbZMKuqpyKHaSDNSIkYwdNYogBOkqOtuhtojBLYZuQFaWeg,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3297,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,EToVMNWWQHhXgODCdwcbVhHERiWvgNxjyafsfcrmwKhNAsFetbxzfpHdkgzVmTyRFoAjRWmicoNntxcTnPShscIcGTbLjjSMaiqekkYyTERKmvRYpXJZWRGZXwkAi,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3298,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,SoswDvWwehVMWKkdRufIoZNjiMRzeDyyqwNxGIjFOSienNDtEAxFTGdPBGTnOxyAJVioiAJRSfbZMKuqpyKHaSDNSIkYwdNYogBOkqOtuhtojBLYZuQFaWeg,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3299,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,EToVMNWWQHhXgODCdwcbVhHERiWvgNxjyafsfcrmwKhNAsFetbxzfpHdkgzVmTyRFoAjRWmicoNntxcTnPShscIcGTbLjjSMaiqekkYyTERKmvRYpXJZWRGZXwkAi,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3300,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,SzfQKDsARGONJHimwVSDwUtZbapsLTBpJIKNaotQQgIgfbYLwcPsXieEkTsUIsCEQzcwmKDrGJTuBtOMTBSQHEksyPfxChnwUPKuUcVDkFMjYpxgSGURlyz,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3301,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,SzfQKDsARGONJHimwVSDwUtZbapsLTBpJIKNaotQQgIgfbYLwcPsXieEkTsUIsCEQzcwmKDrGJTuBtOMTBSQHEksyPfxChnwUPKuUcVDkFMjYpxgSGURlyz,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3302,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,SzfQKDsARGONJHimwVSDwUtZbapsLTBpJIKNaotQQgIgfbYLwcPsXieEkTsUIsCEQzcwmKDrGJTuBtOMTBSQHEksyPfxChnwUPKuUcVDkFMjYpxgSGURlyz,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3303,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,TNDPLnCailpVFLyymmTUjYcOmSXHEHHJYrYzgSYWNwBchekLhikwBdXnfMlrLfGcjWAitfiXQyFkaKIHDSoQMgucpCOrCqdEWuXiQNWafTxvJurFTibi,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3304,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,TNDPLnCailpVFLyymmTUjYcOmSXHEHHJYrYzgSYWNwBchekLhikwBdXnfMlrLfGcjWAitfiXQyFkaKIHDSoQMgucpCOrCqdEWuXiQNWafTxvJurFTibi,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3305,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,TNDPLnCailpVFLyymmTUjYcOmSXHEHHJYrYzgSYWNwBchekLhikwBdXnfMlrLfGcjWAitfiXQyFkaKIHDSoQMgucpCOrCqdEWuXiQNWafTxvJurFTibi,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3306,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,cdwKnlWFGfEILKnmqnYiETTtsSFOsyOJCqSMZFlcZMLbEeWHIoxzpXdHHsogCRuiWzUnKBwOfCfoLxrxRWdKvylpktfdSKjZvzIsjchKtefFjZgAIXP,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3307,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,cdwKnlWFGfEILKnmqnYiETTtsSFOsyOJCqSMZFlcZMLbEeWHIoxzpXdHHsogCRuiWzUnKBwOfCfoLxrxRWdKvylpktfdSKjZvzIsjchKtefFjZgAIXP,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3308,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,28/11/24,ONCOLOGY,DLBCL,,,cdwKnlWFGfEILKnmqnYiETTtsSFOsyOJCqSMZFlcZMLbEeWHIoxzpXdHHsogCRuiWzUnKBwOfCfoLxrxRWdKvylpktfdSKjZvzIsjchKtefFjZgAIXP,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3309,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,cdwKnlWFGfEILKnmqnYiETTtsSFOsyOJCqSMZFlcZMLbEeWHIoxzpXdHHsogCRuiWzUnKBwOfCfoLxrxRWdKvylpktfdSKjZvzIsjchKtefFjZgAIXP,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3310,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,cdwKnlWFGfEILKnmqnYiETTtsSFOsyOJCqSMZFlcZMLbEeWHIoxzpXdHHsogCRuiWzUnKBwOfCfoLxrxRWdKvylpktfdSKjZvzIsjchKtefFjZgAIXP,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3311,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,TNDPLnCailpVFLyymmTUjYcOmSXHEHHJYrYzgSYWNwBchekLhikwBdXnfMlrLfGcjWAitfiXQyFkaKIHDSoQMgucpCOrCqdEWuXiQNWafTxvJurFTibi,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3312,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,cdwKnlWFGfEILKnmqnYiETTtsSFOsyOJCqSMZFlcZMLbEeWHIoxzpXdHHsogCRuiWzUnKBwOfCfoLxrxRWdKvylpktfdSKjZvzIsjchKtefFjZgAIXP,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3313,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,cdwKnlWFGfEILKnmqnYiETTtsSFOsyOJCqSMZFlcZMLbEeWHIoxzpXdHHsogCRuiWzUnKBwOfCfoLxrxRWdKvylpktfdSKjZvzIsjchKtefFjZgAIXP,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3314,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,TNDPLnCailpVFLyymmTUjYcOmSXHEHHJYrYzgSYWNwBchekLhikwBdXnfMlrLfGcjWAitfiXQyFkaKIHDSoQMgucpCOrCqdEWuXiQNWafTxvJurFTibi,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3315,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,cdwKnlWFGfEILKnmqnYiETTtsSFOsyOJCqSMZFlcZMLbEeWHIoxzpXdHHsogCRuiWzUnKBwOfCfoLxrxRWdKvylpktfdSKjZvzIsjchKtefFjZgAIXP,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3316,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,cdwKnlWFGfEILKnmqnYiETTtsSFOsyOJCqSMZFlcZMLbEeWHIoxzpXdHHsogCRuiWzUnKBwOfCfoLxrxRWdKvylpktfdSKjZvzIsjchKtefFjZgAIXP,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3317,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,TNDPLnCailpVFLyymmTUjYcOmSXHEHHJYrYzgSYWNwBchekLhikwBdXnfMlrLfGcjWAitfiXQyFkaKIHDSoQMgucpCOrCqdEWuXiQNWafTxvJurFTibi,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3318,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,EKkfDbTCrhzqXGNFCuOImBURnoAlDjGfziOzvKGXRmiFTgnATRaReQRZauKyihxcHYSqtfDeZEnAdTGMURnGBmitDbBCSnQtkMchvNqmLKbqyfydxvanCLPcxyD,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3319,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,EKkfDbTCrhzqXGNFCuOImBURnoAlDjGfziOzvKGXRmiFTgnATRaReQRZauKyihxcHYSqtfDeZEnAdTGMURnGBmitDbBCSnQtkMchvNqmLKbqyfydxvanCLPcxyD,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3320,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,EKkfDbTCrhzqXGNFCuOImBURnoAlDjGfziOzvKGXRmiFTgnATRaReQRZauKyihxcHYSqtfDeZEnAdTGMURnGBmitDbBCSnQtkMchvNqmLKbqyfydxvanCLPcxyD,,,DESKTOP,YES-00770,44203,jramsey@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3321,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,EKkfDbTCrhzqXGNFCuOImBURnoAlDjGfziOzvKGXRmiFTgnATRaReQRZauKyihxcHYSqtfDeZEnAdTGMURnGBmitDbBCSnQtkMchvNqmLKbqyfydxvanCLPcxyD,,,DESKTOP,YES-00770,44203,edwardsryan@example.org,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3322,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,QXsXPgnTexhqVKuIPsYuoilBmdUDHGFJBFeIlteYDnJtKliCwiTNIdxiByMvnKuyavXGNQeeVbkiZRhEitRkpagjVjHgpyRuqQlOgXEWuYfGIdfeCyItq,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
3323,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,29/11/24,ONCOLOGY,DLBCL,,,EKkfDbTCrhzqXGNFCuOImBURnoAlDjGfziOzvKGXRmiFTgnATRaReQRZauKyihxcHYSqtfDeZEnAdTGMURnGBmitDbBCSnQtkMchvNqmLKbqyfydxvanCLPcxyD,,,DESKTOP,YES-00770,44203,ebarker@example.net,1,Display,Impression,Desktop,Yescarta,1085741552,,,,,,,,,,,
